internalTaxonId,scientificName,name,language,main
55778,Nyctimystes obsoletus,Simbang Big-eyed Treefrog,English,true
55740,Litoria mystax,Moaif Treefrog,English,true
55743,Litoria obtusirostris,Jobi Treefrog,English,true
55746,Litoria pratti,Pratt's Treefrog,English,true
55787,Nyctimystes tyleri,Tyler's Big-eyed Treefrog,English,true
170913775,Choerophryne tubercula,Warty Rainforest Frog,English,true
57689,Austrochaperina brevipes,Victoria Land Frog,English,true
57736,Callulops glandulosus,Warty Callulops Frog,English,true
57777,Cophixalus daymani,Dayman Rainforest Frog,English,true
57788,Cophixalus tagulensis,Tagula Rainforest Frog,English,true
57904,Oreophryne asplenicola,Nestfern Cross Frog,English,false
57904,Oreophryne asplenicola,Nestfarnbergkröte,German,false
57905,Oreophryne atrigularis,Black-throated Cross Frog,English,true
57908,Oreophryne brevicrus,Lake Habbema Cross Frog,English,true
57910,Oreophryne clamata,Lärmbergkröte,German,false
57910,Oreophryne clamata,Noisy Cross Frog,English,true
57912,Oreophryne flava,Irian Jaya Cross Frog,English,true
57920,Oreophryne kampeni,Moroka Cross Frog,English,true
57928,Oreophryne pseudasplenicola,Doppelgängerbergkröte,German,false
57928,Oreophryne pseudasplenicola,Doppelgänger Cross Frog,English,true
57933,Oreophryne waira,Waira Cross Frog,English,false
57933,Oreophryne waira,Wairabergkröte,German,false
57935,Oreophryne wolterstorffi,Wolterstorff's Cross Frog,English,true
