internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
173013,Pyrus nivalis,Pyrus armud Hausskn. & Bornm.,Pyrus,armud,Hausskn. & Bornm.,,
173013,Pyrus nivalis,Pyrus communis L. subsp. salviifolia  (DC.) Gams,Pyrus,communis,L.,subspecies (plantae),(DC.) Gams
173013,Pyrus nivalis,Pyrus nivalis Jacq. subsp. salviifolia (DC.) Binz & Thommen,Pyrus,nivalis,Jacq.,subspecies (plantae),(DC.) Binz & Thommen
61870,Amolops iriodes,"Odorrana iriodes (Bain & Nguyen, 2004)",Odorrana,iriodes,"(Bain & Nguyen, 2004)",,
61870,Amolops iriodes,"Huia iriodes (Bain & Nguyen, 2004)",Huia,iriodes,"(Bain & Nguyen, 2004)",,
61870,Amolops iriodes,"Rana iriodes Bain & Nguyen, 2004",Rana,iriodes,"Bain & Nguyen, 2004",,
184575705,Amolops archotaphus,"Rana archotaphus Inger & Chan-ard, 1997",Rana,archotaphus,"Inger & Chan-ard, 1997",,
117369659,Drawida eda,"Drawida cf. barwelli Blakemore, 2010",Drawida,cf. barwelli,"Blakemore, 2010",,
117422548,Yucca aloifolia,Yucca aloifolia Engelm var. yucatana Trel,Yucca,aloifolia,Engelm,variety,Trel
117422548,Yucca aloifolia,Yucca serrulata Haw,Yucca,serrulata,Haw,,
117422548,Yucca aloifolia,Yucca yucatana Engelm,Yucca,yucatana,Engelm,,
117422548,Yucca aloifolia,Yucca armata Steud.,Yucca,armata,Steud.,,
117422548,Yucca aloifolia,Yucca conspicua Regel,Yucca,conspicua,Regel,,
117727697,Cochlostoma scalariniforme,"Auritus (Auritus) sturanii ssp. scalariniformis A.J. Wagner, 1906",Auritus (Auritus),sturanii,,subspecies,"A.J. Wagner, 1906"
53876863,Anablepsoides caurae,"Rivulus caurae Radda, 2004",Rivulus,caurae,"Radda, 2004",,
118042816,Neblinichthys yaravi,"Peckoltia yaravi (Steindachner, 1915)",Peckoltia,yaravi,"(Steindachner, 1915)",,
118042816,Neblinichthys yaravi,"Ancistrus yaravi Steindachner, 1915",Ancistrus,yaravi,"Steindachner, 1915",,
118042816,Neblinichthys yaravi,"Ancistrus (Hemiancistrus) yaravi Steindachner, 1915",Ancistrus (Hemiancistrus),yaravi,"Steindachner, 1915",,
118044539,Laimosemion staecki,"Rivulus staecki Schindler & Valdesalici, 2011",Rivulus,staecki,"Schindler & Valdesalici, 2011",,
162103,Sorbus teodori,Sorbus teodorii Liljef.,Sorbus,teodorii,Liljef.,,
197181,Indotyphlops tenebrarum,"Typhlops tenebrarum Taylor, 1947",Typhlops,tenebrarum,"Taylor, 1947",,
197180,Indotyphlops veddae,"Typhlops veddae Taylor, 1947",Typhlops,veddae,"Taylor, 1947",,
197179,Indotyphlops violaceus,"Typhlops violaceus Taylor, 1947",Typhlops,violaceus,"Taylor, 1947",,
118236923,Argyrophis fuscus,"Typhlops fuscus (Duméril, 1851)",Typhlops,fuscus,"(Duméril, 1851)",,
118236923,Argyrophis fuscus,"Asiatyphlops fuscus (Duméril, 1851)",Asiatyphlops,fuscus,"(Duméril, 1851)",,
118236923,Argyrophis fuscus,"Ophthalmidion fuscum Duméril, 1851",Ophthalmidion,fuscum,"Duméril, 1851",,
118237040,Indotyphlops ahsanai,"Typhlops ahsanai Khan, 1999",Typhlops,ahsanai,"Khan, 1999",,
118237063,Indotyphlops madgemintonae,"Typhlops madgemintonai Khan, 1999",Typhlops,madgemintonai,"Khan, 1999",,
118237063,Indotyphlops madgemintonae,"Typhlops shermanai Khan, 1999",Typhlops,shermanai,"Khan, 1999",,
118237063,Indotyphlops madgemintonae,"Typhlops madgemintonai ssp. shermani  Khan, 1999",Typhlops,madgemintonai,,subspecies,"Khan, 1999"
118237195,Indotyphlops longissimus,"Typhlops longissimus (Duméril & Bibron, 1844)",Typhlops,longissimus,"(Duméril & Bibron, 1844)",,
118237195,Indotyphlops longissimus,"Ophthalmidion longissimum Duméril & Bibron, 1844",Ophthalmidion,longissimum,"Duméril & Bibron, 1844",,
118237220,Letheobia zenkeri,"Typhlops zenkeri Sternfield, 1908",Typhlops,zenkeri,"Sternfield, 1908",,
118353346,Oligolepis cylindriceps,"Ctenogobius cylindriceps Hora, 1923",Ctenogobius,cylindriceps,"Hora, 1923",,
118354540,Priolepis anthioides,"Quisquilius anthioides Smith, 1959",Quisquilius,anthioides,"Smith, 1959",,
118354800,Tomiyamichthys fourmanoiri,"Flabelligobius fourmanoiri Smith, 1956",Flabelligobius,fourmanoiri,"Smith, 1956",,
118360643,Epinephelus moara,"Serranus moara Temminck & Schlegel, 1843",Serranus,moara,"Temminck & Schlegel, 1843",,
118811139,Amynthas glabrus,"Pheretima tenellula Gates, 1932",Pheretima,tenellula,"Gates, 1932",,
118811139,Amynthas glabrus,"Pheretima vieta Gates, 1932",Pheretima,vieta,"Gates, 1932",,
118811139,Amynthas glabrus,"Pheretima glabrus Gates, 1932",Pheretima,glabrus,"Gates, 1932",,
118817327,Amynthas palarva,"Pheretima parvula Ishizuka, 2000",Pheretima,parvula,"Ishizuka, 2000",,
118817327,Amynthas palarva,"Amynthas palarvus (Blakemore, 2008)",Amynthas,palarvus,"(Blakemore, 2008)",,
118817327,Amynthas palarva,"Pheretima palarva Blakemore, 2003",Pheretima,palarva,"Blakemore, 2003",,
118818144,Amynthas tappensis,"Amynthas odaesanensis Hong & James, 2001",Amynthas,odaesanensis,"Hong & James, 2001",,
118818144,Amynthas tappensis,"Amynthas righii Hong & James, 2001",Amynthas,righii,"Hong & James, 2001",,
118818144,Amynthas tappensis,"Amynthas fasciiformis Hong & James, 2001",Amynthas,fasciiformis,"Hong & James, 2001",,
118818144,Amynthas tappensis,"Amynthas sanchongensis Hong & James, 2001",Amynthas,sanchongensis,"Hong & James, 2001",,
118818144,Amynthas tappensis,"Pheretima tappensis Ohfuchi, 1935",Pheretima,tappensis,"Ohfuchi, 1935",,
118829121,Amynthas yunoshimensis,"Pheretima yunoshimensis (Hatai, 1930)",Pheretima,yunoshimensis,"(Hatai, 1930)",,
118829286,Duplodicodrilus acinctus,"Metaphire pyeongchangensis (Hong & James, 2009)",Metaphire,pyeongchangensis,"(Hong & James, 2009)",,
118829286,Duplodicodrilus acinctus,"Pheretima yezoensis Kobayashi, 1938",Pheretima,yezoensis,"Kobayashi, 1938",,
118829286,Duplodicodrilus acinctus,"Perichaeta acincta Goto & Hatai, 1899",Perichaeta,acincta,"Goto & Hatai, 1899",,
58214,Amolops kaulbacki,"Rana kaulbacki Smith, 1940",Rana,kaulbacki,"Smith, 1940",,
42831255,Bulbophyllum globulosum,Phreatia globulosa Ridl.,Phreatia,globulosa,Ridl.,,
119250373,Bulbophyllum algidum,Hapalochilus algidus (Ridl.) Garay & W.Kittr.,Hapalochilus,algidus,(Ridl.) Garay & W.Kittr.,,
119250373,Bulbophyllum algidum,Bulbophyllum  systenochilum J.J. Verm,Bulbophyllum ,systenochilum,J.J. Verm,,
119250373,Bulbophyllum algidum,Peltopus systenochilus (J.J.Verm.) Szlach. & Marg.,Peltopus,systenochilus,(J.J.Verm.) Szlach. & Marg.,,
119250469,Bulbophyllum artostigma,Peltopus artostigma (J.J.Verm.) Szlach. & Marg.,Peltopus,artostigma,(J.J.Verm.) Szlach. & Marg.,,
119250472,Bulbophyllum baculiferum,Trachyrhachis  baculifera (Ridl.) Szlach.,Trachyrhachis ,baculifera,(Ridl.) Szlach.,,
119250516,Bulbophyllum chlororhopalon,Epicranthes chlororhopalon (Schltr.) Garay & W.Kittr.,Epicranthes,chlororhopalon,(Schltr.) Garay & W.Kittr.,,
119250525,Bulbophyllum concavibasalis,Bulbophyllum loroglossum J.J.Verm.,Bulbophyllum,loroglossum,J.J.Verm.,,
119250525,Bulbophyllum concavibasalis,Hapalochilus concavibasalis (P.Royen) Garay & W.Kittr.,Hapalochilus,concavibasalis,(P.Royen) Garay & W.Kittr.,,
119250525,Bulbophyllum concavibasalis,Peltopus loroglossus (J.J.Verm.) Szlach. & Marg.,Peltopus,loroglossus,(J.J.Verm.) Szlach. & Marg.,,
119250806,Bulbophyllum digitatum,Monomeria digitata (J.J.Sm.) W.Kittr.,Monomeria,digitata,(J.J.Sm.) W.Kittr.,,
119250806,Bulbophyllum digitatum,"Drymoda digitata (J.J.Sm.) Garay, Hamer & Siegerist",Drymoda,digitata,"(J.J.Sm.) Garay, Hamer & Siegerist",,
119250865,Bulbophyllum heterorhopalon,Epicranthes heterorhopalon (Schltr.) Garay & W.Kittr.,Epicranthes,heterorhopalon,(Schltr.) Garay & W.Kittr.,,
119250884,Bulbophyllum inciferum,Peltopus inciferum (J.J.Verm.) Szlach. & Marg.,Peltopus,inciferum,(J.J.Verm.) Szlach. & Marg.,,
119250893,Bulbophyllum inquirendum,Lepanthanthe inquirenda (J.J.Verm.) Szlach.,Lepanthanthe,inquirenda,(J.J.Verm.) Szlach.,,
119250905,Bulbophyllum johannulii,Epicranthes johannulii (J.J.Verm.) Garay & Kittr.,Epicranthes,johannulii,(J.J.Verm.) Garay & Kittr.,,
119250917,Bulbophyllum kenae,Peltopus kenae (J.J.Verm.) Szlach. & Marg.,Peltopus,kenae,(J.J.Verm.) Szlach. & Marg.,,
119250966,Bulbophyllum latipes,Pelma latipes (J.J.Sm.) Szlach. & Kulak,Pelma,latipes,(J.J.Sm.) Szlach. & Kulak,,
119250966,Bulbophyllum latipes,Dactylorhynchus flavescens Schltr.,Dactylorhynchus,flavescens,Schltr.,,
119251231,Bulbophyllum ochthochilum,Pelma ochthochilum (J.J.Verm.)Szlach. & Kulak,Pelma,ochthochilum,(J.J.Verm.)Szlach. & Kulak,,
119251480,Bulbophyllum phymatum,Epicranthes phymatum (J.J.Verm.) Garay & W. Kittr.,Epicranthes,phymatum,(J.J.Verm.) Garay & W. Kittr.,,
119251499,Bulbophyllum plicatum,Peltopus plicatus (J.J.Verm.) Szlach. & Marg.,Peltopus,plicatus,(J.J.Verm.) Szlach. & Marg.,,
119251894,Bulbophyllum stenorhopalon,Epicranthes stenorhopalon (Schltr.) Garay & W.Kittr.,Epicranthes,stenorhopalon,(Schltr.) Garay & W.Kittr.,,
119252021,Bulbophyllum thersites,Trachyrhachis thersites (J.J.Verm.) Szlach.,Trachyrhachis,thersites,(J.J.Verm.) Szlach.,,
119252588,Calanthe habbemensis,Styloglossum habbemense (Ormerod & P.J.Cribb) T. Yukawa & P.J.Crbb,Styloglossum,habbemense,(Ormerod & P.J.Cribb) T. Yukawa & P.J.Crbb,,
119252609,Calanthe lancilabris,Styloglossum lancilabre (Ormerod & P.J.Cribb) T.Yukawa & P.J.Cribb,Styloglossum,lancilabre,(Ormerod & P.J.Cribb) T.Yukawa & P.J.Cribb,,
119255342,Dendrobium burkeanum,Dendrobium  taurinum var. amboinense Rolfe,Dendrobium ,taurinum var. amboinense,Rolfe,,
119255342,Dendrobium burkeanum,Durabaculum amboinense (Rolfe) M.A. Clem & D.L. Jones,Durabaculum,amboinense,(Rolfe) M.A. Clem & D.L. Jones,,
119255353,Dendrobium calophyllum,Dendrobium rimannii Reichb.f.,Dendrobium,rimannii,Reichb.f.,,
119255353,Dendrobium calophyllum,Callista calophylla (Reichb.f.) O.Kuntze,Callista,calophylla,(Reichb.f.) O.Kuntze,,
119255353,Dendrobium calophyllum,Durabaculum calophyllum (Rchb.f.) M.A.Clem. & D.L.Jones,Durabaculum,calophyllum,(Rchb.f.) M.A.Clem. & D.L.Jones,,
119255387,Dendrobium convolutum,Sayeria convoluta (Rolfe) Rauschert,Sayeria,convoluta,(Rolfe) Rauschert,,
119255473,Dendrobium curvimentum,Sayeria curvimenta (J.J.Sm.) Rauschert,Sayeria,curvimenta,(J.J.Sm.) Rauschert,,
119255650,Dendrobium devosianum,Ceratobium devosianum (J.J.Sm.) M.A.Clem. & D.L.Jones,Ceratobium,devosianum,(J.J.Sm.) M.A.Clem. & D.L.Jones,,
119255653,Dendrobium diceras,Sayeria diceras (Schltr.) Rauschert,Sayeria,diceras,(Schltr.) Rauschert,,
119256123,Dendrobium euryanthum,Sayeria euryantha (Schltr.) Rauschert,Sayeria,euryantha,(Schltr.) Rauschert,,
119256711,Dendrobium informe,Sayeria informis (J.J.Sm.) Rauschert,Sayeria,informis,(J.J.Sm.) Rauschert,,
119256721,Dendrobium jennyanum,Durabaculum jennyanum (Kraenzl.) M.A.Clem. & D.L.Jones,Durabaculum,jennyanum,(Kraenzl.) M.A.Clem. & D.L.Jones,,
119256819,Dendrobium laurensii,Sayeria laurensii (J.J.Sm.) Rauschert,Sayeria,laurensii,(J.J.Sm.) Rauschert,,
119256864,Dendrobium laxiflorum,Ceratobium  laxiflorum  (J.J.Sm.) M.A.Clem. & D.L.Jones,Ceratobium ,laxiflorum, (J.J.Sm.) M.A.Clem. & D.L.Jones,,
119256869,Dendrobium leporinum,Ceratobium  leporinum  (J.J.Sm.) M.A.Clem. & D.L.Jones,Ceratobium ,leporinum ,(J.J.Sm.) M.A.Clem. & D.L.Jones,,
119257119,Dendrobium nummularia,Microphytanthe nummularia (Schltr.) Brieger,Microphytanthe,nummularia,(Schltr.) Brieger,,
119257119,Dendrobium nummularia,Microphytanthe prorepens (Schltr.) Rauschert,Microphytanthe,prorepens,(Schltr.) Rauschert,,
119257135,Dendrobium odoardi,Durbaculum odoardi (Kraenzl.) M.A.Clem. & D.L. Jones,Durbaculum,odoardi,(Kraenzl.) M.A.Clem. & D.L. Jones,,
119257176,Dendrobium percnanthum,Durabaculum percnanthum (Rchb.f.) M.A.Clem. & D.L.Jones,Durabaculum,percnanthum,(Rchb.f.) M.A.Clem. & D.L.Jones,,
119257184,Dendrobium pleurodes,Sayeria  pleurodes Schltr.,Sayeria ,pleurodes,Schltr.,,
119257341,Dendrobium ruttenii,Sayeria ruttenii (J.J.Sm.) Rauschert,Sayeria,ruttenii,(J.J.Sm.) Rauschert,,
119257345,Dendrobium schulleri,Durabaculum schulleri (J.J.Sm.) M.A.Clem. & D.L.Jones,Durabaculum,schulleri,(J.J.Sm.) M.A.Clem. & D.L.Jones,,
119257497,Dendrobium stratiotes,Callista stratiotes (Rchb.f.) Kuntze,Callista,stratiotes,(Rchb.f.) Kuntze,,
119257497,Dendrobium stratiotes,Ceratobium stratiotes (Rchb.f.) M.A.Clem & D.L.Jones,Ceratobium,stratiotes,(Rchb.f.) M.A.Clem & D.L.Jones,,
119257497,Dendrobium stratiotes,Dendrobium  strebloceras var. rossianum Rchb.f.,Dendrobium ,strebloceras var. rossianum,Rchb.f.,,
119257574,Dendrobium strepsiceros,Ceratobium strepsiceros (J.J.Sm.) M.A.Clem. & D.L.Jones,Ceratobium,strepsiceros,(J.J.Sm.) M.A.Clem. & D.L.Jones,,
119257856,Dendrobium torricellense,Sayeria torricellensis (Schltr.) Rauschert,Sayeria,torricellensis,(Schltr.) Rauschert,,
119258099,Dendrobium uncipes,Katherinea uncipes (J.J.Sm.) A.D.Hawkes,Katherinea,uncipes,(J.J.Sm.) A.D.Hawkes,,
119258099,Dendrobium uncipes,Epigeneium uncipes (J.J.Sm.) Summerh.,Epigeneium,uncipes,(J.J.Sm.) Summerh.,,
119258099,Dendrobium uncipes,Sayeria uncipes (J.J.Sm.) Rauschert,Sayeria,uncipes,(J.J.Sm.) Rauschert,,
119259800,Dryadorchis huliorum,Sarcochilus huliorum Schuit.,Sarcochilus,huliorum,Schuit.,,
119419780,Campachipteria weigmanni,"Parachipteria weigmanni Pérez-Íñigo, 1987",Parachipteria,weigmanni,"Pérez-Íñigo, 1987",,
119419812,Parachipetria floresiana,"Pseudachipteria floresiana Pérez-íñigo, 1992",Pseudachipteria,floresiana,"Pérez-íñigo, 1992",,
119419852,Parachipetria insularis,"Pseudachipteria insularis Pérez-Íñigo, 1992",Pseudachipteria,insularis,"Pérez-Íñigo, 1992",,
119441282,Hoplophthiracarus maritimus,"Calyptophtiracarus maritimus Pérez-Íñigo & Pérez-Íñigo Jr., 1996",Calyptophtiracarus,maritimus,"Pérez-Íñigo & Pérez-Íñigo Jr., 1996",,
119441503,Phthiracarus atlanticus,"Arphthicarus atlanticus Pérez-Íñigo, 1987",Arphthicarus,atlanticus,"Pérez-Íñigo, 1987",,
119636559,Mnesarete hyalina,"Lais hyalina Hagen in Selys, 1853",Lais,hyalina,"Hagen in Selys, 1853",,
172082,Prunus discolor,Amygdalus graeca Lindl.,Amygdalus,graeca,Lindl.,,
172082,Prunus discolor,Amygdalus orientalis Mill. subsp. discolor Spach,Amygdalus,orientalis,Mill.,subspecies (plantae),Spach
172082,Prunus discolor,Prunus gracea (Lindl.) Eisenman,Prunus,gracea,(Lindl.) Eisenman,,
173013,Pyrus nivalis,Pyrus salviifolia DC.,Pyrus,salviifolia,DC.,,
173013,Pyrus nivalis,Pyrus amygdaliformis Vill. subsp. salviifolia (DC.) Bonnier & Layens,Pyrus,amygdaliformis,Vill.,subspecies (plantae),(DC.) Bonnier & Layens
173013,Pyrus nivalis,Pyrus communis L. subsp. nivalis (Jacq.) Gams,Pyrus,communis,L.,subspecies (plantae),(Jacq.) Gams
173013,Pyrus nivalis,Pyrus armud Hausskn. & Bornm.,Pyrus,armud,Hausskn. & Bornm.,,
173013,Pyrus nivalis,Pyrus communis L. subsp. salviifolia  (DC.) Gams,Pyrus,communis,L.,subspecies (plantae),(DC.) Gams
173013,Pyrus nivalis,Pyrus nivalis Jacq. subsp. salviifolia (DC.) Binz & Thommen,Pyrus,nivalis,Jacq.,subspecies (plantae),(DC.) Binz & Thommen
79913693,Celtis planchoniana,Celtis tournefortii Lam. var. glabrata Boiss.,Celtis,tournefortii,Lam.,variety,Boiss.
79913693,Celtis planchoniana,Celtis glabrata Steven ex Planch.,Celtis,glabrata,Steven ex Planch.,,
102860169,Crataegus meyeri,Crataegus ucrainica Pojark.,Crataegus,ucrainica,Pojark.,,
102860169,Crataegus meyeri,Crataegus taurica Pojark.,Crataegus,taurica,Pojark.,,
102860169,Crataegus meyeri,Crataegus stankovii Kossych,Crataegus,stankovii,Kossych,,
102860169,Crataegus meyeri,Crataegus persica Pojark.,Crataegus,persica,Pojark.,,
102860169,Crataegus meyeri,Crataegus dikmensis Pojark.,Crataegus,dikmensis,Pojark.,,
168091,Euthygomphus fujianensis,"Anisogomphus fujianensis Zhou &amp; Wu, 1992",Anisogomphus,fujianensis,"Zhou &amp; Wu, 1992",,
190841,Euthygomphus yunnanensis,"Anisogomphus yunnanensis Zhou &amp; Wu, 1992",Anisogomphus,yunnanensis,"Zhou &amp; Wu, 1992",,
79919733,Fraxinus pallisiae,Fraxinus pallisae Wilmott,Fraxinus,pallisae,Wilmott,,
79919733,Fraxinus pallisiae,Fraxinus holotricha Koehne,Fraxinus,holotricha,Koehne,,
120035426,Acanthagrion fluviatile,"Oxyagrion fluviatile De Marmels, 1984",Oxyagrion,fluviatile,"De Marmels, 1984",,
120038511,Telebasis vulcanoae,"Helveciagrion vulcanoae Machado, 1980",Helveciagrion,vulcanoae,"Machado, 1980",,
120038725,Tuberculobasis costalimai,"Leptobasis costalimai Santos, 1957",Leptobasis,costalimai,"Santos, 1957",,
120039777,Phyllogomphoides cassiopeia,"Gomphoides cassiopeia Belle, 1974",Gomphoides,cassiopeia,"Belle, 1974",,
120071510,Gomphomacromia chilensis,"Gomphomacromia mexicana Needham, 1933",Gomphomacromia,mexicana,"Needham, 1933",,
118354225,Oligolepis formosanus,"Oxyurichthys formosanus Nichols, 1958",Oxyurichthys,formosanus,"Nichols, 1958",,
153702,Pontastacus pachypus,"Astacus pachypus Rathke, 1837",Astacus,pachypus,"Rathke, 1837",,
184551,Burnupia kempi,"Ancylus kempi Preston, 1912",Ancylus,kempi,"Preston, 1912",,
120159208,Cyperus lipomonostachyus,Lipocarpha monostachya R.Gross & Mattf.,Lipocarpha,monostachya,R.Gross & Mattf.,,
120162691,Cyperus spissiflorus,Pycreus spissiflorus C.B.Clarke,Pycreus,spissiflorus,C.B.Clarke,,
55493,Dendropsophus grandisonae,"Hyla grandisonae Goin,1966",Hyla,grandisonae,"Goin,1966",,
18434740,Microcaecilia iwokramae,"Caecilita iwokramae Wake &amp; Donnelly, 2009",Caecilita,iwokramae,"Wake &amp; Donnelly, 2009",,
119440980,Armene pusilla,"Armene alata Saussure, 1872",Armene,alata,"Saussure, 1872",,
119440980,Armene pusilla,"Mantis pusilla Eversmann, 1854",Mantis,pusilla,"Eversmann, 1854",,
56026,Stefania evansi,"Hyla evansi Boulenger, 1904",Hyla,evansi,"Boulenger, 1904",,
120547417,Yanzaphaenops hirundinis,"Boreaphaenops hirundinis Uéno , 2005",Boreaphaenops,hirundinis,"Uéno , 2005",,
120684955,Monopeltis galeata,"Phractogonus galeatus Hallowell, 1852",Phractogonus,galeatus,"Hallowell, 1852",,
120689852,Trachylepis pendeana,"Mabuya pendeana Ineich & Chirio, 2000",Mabuya,pendeana,"Ineich & Chirio, 2000",,
120685452,Dalophia welwitschii,"Monopeltis welwitschii (Gray, 1865)",Monopeltis,welwitschii,"(Gray, 1865)",,
120689061,Trachylepis monardi,"Mabuya striata ssp. angolensis Monard, 1937",Mabuya,striata,,subspecies,"Monard, 1937"
120942051,Sarcocornia mossambicensis,Salicornia  mossambicensis  (Brenan) Piirainen & G.Kadereit,Salicornia ,mossambicensis ,(Brenan) Piirainen & G.Kadereit,,
120961500,Tricliceras auriculatum,Wormskioldia auriculata A.Fern. & R.Fern.,Wormskioldia,auriculata,A.Fern. & R.Fern.,,
120961990,Baptorhachis foliacea,Stereochlaena foliacea Clayton,Stereochlaena,foliacea,Clayton,,
120979990,Indigofera mendoncae,Indigofera mendonçae J.B.Gillett [orth. error],Indigofera,mendonçae,J.B.Gillett [orth. error],,
172164,Prunus brigantina,Prunus brigantiaca Vill.,Prunus,brigantiaca,Vill.,,
173015,Pyrus spinosa,Crataegus amygdaliformis (Vill.) Chalon,Crataegus,amygdaliformis,(Vill.) Chalon,,
173015,Pyrus spinosa,Pyrus cuneifolia Guss.,Pyrus,cuneifolia,Guss.,,
173015,Pyrus spinosa,Pyrus oblongifolia Spach,Pyrus,oblongifolia,Spach,,
173015,Pyrus spinosa,Pyrus amygdaliformis Vill.,Pyrus,amygdaliformis,Vill.,,
121384357,Megophrys liboensis,"Xenophrys liboensis Zhang, Li, Xiao, Li, Pan, Wang, Zhang & Zhou, 2017",Xenophrys,liboensis,"Zhang, Li, Xiao, Li, Pan, Wang, Zhang & Zhou, 2017",,
151727,Echinopsis hahniana,Mediocactus hahnianus Backeb.,Mediocactus,hahnianus,Backeb.,,
151804,Cleistocactus chrysocephalus,Cephalocleistocactus chrysocephalus F.Ritter,Cephalocleistocactus,chrysocephalus,F.Ritter,,
151812,Echinopsis glauca,Trichocereus glaucus F.Ritter,Trichocereus,glaucus,F.Ritter,,
151952,Corryocactus quadrangularis,Erdisia quadrangularis Rauh & Backeb.,Erdisia,quadrangularis,Rauh & Backeb.,,
151973,Cleistocactus plagiostoma,Cereus plagiostoma Vaupel,Cereus,plagiostoma,Vaupel,,
151999,Cleistocactus luribayensis,Cleistocactus granjaensis F.Ritter,Cleistocactus,granjaensis,F.Ritter,,
152033,Cylindropuntia rosea,Opuntia rosea DC.,Opuntia,rosea,DC.,,
152138,Corryocactus apiciflorus,Cereus apiciflorus Vaupel,Cereus,apiciflorus,Vaupel,,
152227,Echinopsis arboricola,Trichocereus arboricola Kimnach,Trichocereus,arboricola,Kimnach,,
152299,Browningia candelaris,Cereus candelaris Meyen,Cereus,candelaris,Meyen,,
152361,Echinopsis clavata,Trichocereus clavatus F.Ritter,Trichocereus,clavatus,F.Ritter,,
152429,Corryocactus squarrosus,Cereus squarrosus Vaupel,Cereus,squarrosus,Vaupel,,
152474,Corryocactus aureus,Cactus aureus Meyen,Cactus,aureus,Meyen,,
152568,Cleistocactus pycnacanthus,Cleistocactus morawetzianus Backeb. var. pycnacanthus Rauh & Backeb.,Cleistocactus,morawetzianus,Backeb.,variety,Rauh & Backeb.
152616,Cleistocactus hystrix,Loxanthocereus hystrix Rauh & Backeb.,Loxanthocereus,hystrix,Rauh & Backeb.,,
152662,Cleistocactus sextonianus,Erdisia sextoniana Backeb.,Erdisia,sextoniana,Backeb.,,
152696,Dendrocereus undulosus,Cereus undulosus DC.,Cereus,undulosus,DC.,,
152710,Browningia amstutziae,Gymnocereus amstutziae Rauh & Backeb.,Gymnocereus,amstutziae,Rauh & Backeb.,,
152828,Cleistocactus variispinus,Cleistocactus varispinus F.Ritter [orth. error],Cleistocactus,varispinus,F.Ritter [orth. error],,
16330409,Consolea picardae,Opuntia picardia Urb.,Opuntia,picardia,Urb.,,
151861,Nopalea dejecta,Opuntia dejecta Salm-Dyck,Opuntia,dejecta,Salm-Dyck,,
152001,Hylocereus extensus,Cereus extensus Salm-Dyck ex DC,Cereus,extensus,Salm-Dyck ex DC,,
